id,combinacao,fold,y_true,y_pred,y_prob
Benign_16,img+mtf+gadf,2,0,0,"[0.9996672868728638, 0.00033276635804213583]"
Benign_22,img+mtf+gadf,2,0,0,"[0.9797046184539795, 0.020295381546020508]"
Benign_32,img+mtf+gadf,2,0,0,"[0.9555692672729492, 0.044430699199438095]"
Benign_34,img+mtf+gadf,2,0,1,"[0.40190115571022034, 0.598098874092102]"
Benign_39,img+mtf+gadf,2,0,0,"[0.9938580393791199, 0.006141988560557365]"
Benign_49,img+mtf+gadf,2,0,0,"[0.9997429251670837, 0.0002571118238847703]"
Benign_50,img+mtf+gadf,2,0,1,"[0.15438218414783478, 0.8456177711486816]"
Benign_52,img+mtf+gadf,2,0,0,"[0.9994487166404724, 0.0005512280622497201]"
Benign_54,img+mtf+gadf,2,0,0,"[0.925212025642395, 0.07478795945644379]"
Benign_62,img+mtf+gadf,2,0,0,"[0.9933755993843079, 0.006624395027756691]"
Benign_67,img+mtf+gadf,2,0,1,"[0.2823914885520935, 0.7176085114479065]"
Benign_69,img+mtf+gadf,2,0,0,"[0.9642096757888794, 0.0357903353869915]"
Benign_70,img+mtf+gadf,2,0,0,"[0.9999881982803345, 1.1787205949076451e-05]"
Malignant_1,img+mtf+gadf,2,1,1,"[0.16956357657909393, 0.8304364085197449]"
Malignant_4,img+mtf+gadf,2,1,1,"[0.0015857084654271603, 0.9984142780303955]"
Malignant_10,img+mtf+gadf,2,1,1,"[0.10301156342029572, 0.8969884514808655]"
Malignant_11,img+mtf+gadf,2,1,1,"[0.10940077155828476, 0.890599250793457]"
Malignant_14,img+mtf+gadf,2,1,1,"[0.008085270412266254, 0.9919147491455078]"
Malignant_21,img+mtf+gadf,2,1,1,"[0.0002483937132637948, 0.999751627445221]"
Malignant_31,img+mtf+gadf,2,1,1,"[0.032219693064689636, 0.9677802324295044]"
Malignant_34,img+mtf+gadf,2,1,1,"[0.05884285271167755, 0.9411571621894836]"
Malignant_53,img+mtf+gadf,2,1,1,"[0.00225433218292892, 0.99774569272995]"
Malignant_54,img+mtf+gadf,2,1,1,"[0.0016073111910372972, 0.998392641544342]"
Malignant_60,img+mtf+gadf,2,1,1,"[0.006525299046188593, 0.9934746623039246]"
Malignant_64,img+mtf+gadf,2,1,1,"[0.002291649580001831, 0.9977083206176758]"
Malignant_67,img+mtf+gadf,2,1,1,"[0.009504404850304127, 0.9904955625534058]"
Malignant_70,img+mtf+gadf,2,1,1,"[0.023463143035769463, 0.9765368700027466]"
Malignant_72,img+mtf+gadf,2,1,1,"[0.05382780358195305, 0.9461721181869507]"
Malignant_83,img+mtf+gadf,2,1,1,"[2.1688667402486317e-05, 0.9999783039093018]"
Malignant_86,img+mtf+gadf,2,1,1,"[0.06875471770763397, 0.9312452673912048]"
Malignant_87,img+mtf+gadf,2,1,1,"[0.02120944671332836, 0.9787905812263489]"
Benign_8,img+mtf+gadf,3,0,0,"[0.9764603972434998, 0.023539619520306587]"
Benign_12,img+mtf+gadf,3,0,0,"[0.7970602512359619, 0.2029397189617157]"
Benign_19,img+mtf+gadf,3,0,0,"[0.93227618932724, 0.0677238330245018]"
Benign_20,img+mtf+gadf,3,0,0,"[0.9751462936401367, 0.024853751063346863]"
Benign_23,img+mtf+gadf,3,0,1,"[0.23872515559196472, 0.7612748742103577]"
Benign_24,img+mtf+gadf,3,0,0,"[0.7247993350028992, 0.27520063519477844]"
Benign_28,img+mtf+gadf,3,0,0,"[0.6426462531089783, 0.35735374689102173]"
Benign_29,img+mtf+gadf,3,0,0,"[0.9830977320671082, 0.01690227910876274]"
Benign_35,img+mtf+gadf,3,0,0,"[0.926184356212616, 0.07381569594144821]"
Benign_40,img+mtf+gadf,3,0,0,"[0.9465195536613464, 0.05348045751452446]"
Benign_44,img+mtf+gadf,3,0,0,"[0.9543730616569519, 0.04562695696949959]"
Benign_51,img+mtf+gadf,3,0,0,"[0.8972791433334351, 0.10272081941366196]"
Benign_58,img+mtf+gadf,3,0,0,"[0.9952735304832458, 0.00472649373114109]"
Benign_61,img+mtf+gadf,3,0,0,"[0.9942943453788757, 0.005705609451979399]"
Benign_63,img+mtf+gadf,3,0,0,"[0.5822203159332275, 0.41777971386909485]"
Malignant_2,img+mtf+gadf,3,1,1,"[0.1189231127500534, 0.8810768723487854]"
Malignant_9,img+mtf+gadf,3,1,1,"[0.006902093067765236, 0.9930979609489441]"
Malignant_13,img+mtf+gadf,3,1,1,"[0.14511537551879883, 0.8548845648765564]"
Malignant_26,img+mtf+gadf,3,1,1,"[5.519323531189002e-05, 0.999944806098938]"
Malignant_27,img+mtf+gadf,3,1,1,"[0.1578371375799179, 0.8421628475189209]"
Malignant_36,img+mtf+gadf,3,1,1,"[5.805323439744825e-07, 0.9999994039535522]"
Malignant_37,img+mtf+gadf,3,1,1,"[1.839012952586927e-06, 0.9999982118606567]"
Malignant_41,img+mtf+gadf,3,1,1,"[0.00020376319298520684, 0.9997962117195129]"
Malignant_45,img+mtf+gadf,3,1,1,"[0.0001378538872813806, 0.9998620748519897]"
Malignant_48,img+mtf+gadf,3,1,1,"[0.0004341807507444173, 0.9995657801628113]"
Malignant_50,img+mtf+gadf,3,1,1,"[7.446977292602242e-07, 0.9999992847442627]"
Malignant_55,img+mtf+gadf,3,1,1,"[0.008423891849815845, 0.9915761351585388]"
Malignant_56,img+mtf+gadf,3,1,1,"[6.376706551236566e-06, 0.9999936819076538]"
Malignant_58,img+mtf+gadf,3,1,1,"[0.11801990121603012, 0.8819801211357117]"
Malignant_62,img+mtf+gadf,3,1,1,"[1.6339668036380317e-06, 0.9999983310699463]"
Malignant_81,img+mtf+gadf,3,1,1,"[1.9756176698138006e-05, 0.9999802112579346]"
Malignant_84,img+mtf+gadf,3,1,1,"[0.005472652148455381, 0.994527280330658]"
Malignant_88,img+mtf+gadf,3,1,1,"[5.8228344812505384e-08, 1.0]"
Benign_10,img+mtf+gadf,4,0,0,"[0.9959728121757507, 0.0040271226316690445]"
Benign_14,img+mtf+gadf,4,0,0,"[0.9975855350494385, 0.0024144286289811134]"
Benign_17,img+mtf+gadf,4,0,0,"[0.9959017634391785, 0.004098296165466309]"
Benign_18,img+mtf+gadf,4,0,0,"[0.9602212309837341, 0.03977876529097557]"
Benign_27,img+mtf+gadf,4,0,0,"[0.7471534013748169, 0.2528465986251831]"
Benign_30,img+mtf+gadf,4,0,0,"[0.827835202217102, 0.17216485738754272]"
Benign_31,img+mtf+gadf,4,0,0,"[0.6016486883163452, 0.3983512818813324]"
Benign_33,img+mtf+gadf,4,0,0,"[0.9415532946586609, 0.05844676494598389]"
Benign_37,img+mtf+gadf,4,0,0,"[0.7050736546516418, 0.29492637515068054]"
Benign_42,img+mtf+gadf,4,0,0,"[0.9998822212219238, 0.00011780636850744486]"
Benign_46,img+mtf+gadf,4,0,0,"[0.9999974966049194, 2.5232452571799513e-06]"
Benign_47,img+mtf+gadf,4,0,0,"[0.9910455346107483, 0.008954494260251522]"
Benign_53,img+mtf+gadf,4,0,0,"[0.9998788833618164, 0.00012108068040106446]"
Benign_66,img+mtf+gadf,4,0,0,"[0.9987987279891968, 0.0012012285878881812]"
Benign_74,img+mtf+gadf,4,0,0,"[0.9921297430992126, 0.007870221510529518]"
Malignant_5,img+mtf+gadf,4,1,1,"[0.0010925625683739781, 0.9989074468612671]"
Malignant_12,img+mtf+gadf,4,1,1,"[0.0009536116849631071, 0.9990463852882385]"
Malignant_22,img+mtf+gadf,4,1,1,"[0.0157682653516531, 0.98423171043396]"
Malignant_23,img+mtf+gadf,4,1,1,"[1.4568659935321193e-05, 0.9999854564666748]"
Malignant_28,img+mtf+gadf,4,1,1,"[0.0010865496005862951, 0.9989134073257446]"
Malignant_30,img+mtf+gadf,4,1,1,"[6.082336767576635e-05, 0.9999392032623291]"
Malignant_33,img+mtf+gadf,4,1,1,"[0.0012323041446506977, 0.9987677335739136]"
Malignant_42,img+mtf+gadf,4,1,1,"[0.011403579264879227, 0.9885963797569275]"
Malignant_44,img+mtf+gadf,4,1,1,"[0.08833524584770203, 0.9116647243499756]"
Malignant_49,img+mtf+gadf,4,1,1,"[3.1660143577028066e-05, 0.9999682903289795]"
Malignant_52,img+mtf+gadf,4,1,1,"[0.010727944783866405, 0.9892721176147461]"
Malignant_61,img+mtf+gadf,4,1,1,"[0.04254510998725891, 0.9574549198150635]"
Malignant_63,img+mtf+gadf,4,1,1,"[0.0027615015860646963, 0.9972385168075562]"
Malignant_71,img+mtf+gadf,4,1,1,"[0.004505844786763191, 0.9954941272735596]"
Malignant_75,img+mtf+gadf,4,1,1,"[0.00023240747395902872, 0.9997676014900208]"
Malignant_79,img+mtf+gadf,4,1,1,"[0.00012409382907208055, 0.9998759031295776]"
Malignant_80,img+mtf+gadf,4,1,1,"[1.7706099242786877e-05, 0.9999822378158569]"
Malignant_85,img+mtf+gadf,4,1,1,"[0.0007499285857193172, 0.9992499947547913]"
Benign_2,img+mtf+gadf,5,0,0,"[1.0, 6.562747567606664e-10]"
Benign_6,img+mtf+gadf,5,0,0,"[0.9999821186065674, 1.7830559954745695e-05]"
Benign_11,img+mtf+gadf,5,0,0,"[0.995012104511261, 0.0049878559075295925]"
Benign_21,img+mtf+gadf,5,0,0,"[0.9989803433418274, 0.0010195747017860413]"
Benign_25,img+mtf+gadf,5,0,0,"[0.9534825682640076, 0.04651738330721855]"
Benign_45,img+mtf+gadf,5,0,0,"[0.998365581035614, 0.0016343831084668636]"
Benign_48,img+mtf+gadf,5,0,0,"[0.9455829858779907, 0.05441703274846077]"
Benign_55,img+mtf+gadf,5,0,0,"[0.9585564136505127, 0.04144362360239029]"
Benign_56,img+mtf+gadf,5,0,0,"[0.9984467625617981, 0.001553218113258481]"
Benign_59,img+mtf+gadf,5,0,0,"[0.9962887763977051, 0.003711222903802991]"
Benign_60,img+mtf+gadf,5,0,0,"[0.9981282353401184, 0.0018718214705586433]"
Benign_64,img+mtf+gadf,5,0,0,"[0.99845290184021, 0.001547132502309978]"
Benign_71,img+mtf+gadf,5,0,0,"[0.999997615814209, 2.4329606276296545e-06]"
Benign_72,img+mtf+gadf,5,0,0,"[0.9999970197677612, 3.031565029232297e-06]"
Malignant_3,img+mtf+gadf,5,1,1,"[0.3171119689941406, 0.6828880310058594]"
Malignant_7,img+mtf+gadf,5,1,0,"[0.5040428042411804, 0.49595722556114197]"
Malignant_16,img+mtf+gadf,5,1,0,"[0.7073820233345032, 0.29261794686317444]"
Malignant_18,img+mtf+gadf,5,1,0,"[0.7543331384658813, 0.24566681683063507]"
Malignant_24,img+mtf+gadf,5,1,1,"[0.016504507511854172, 0.9834955334663391]"
Malignant_25,img+mtf+gadf,5,1,1,"[0.24963581562042236, 0.7503641843795776]"
Malignant_29,img+mtf+gadf,5,1,1,"[0.1285434067249298, 0.8714565634727478]"
Malignant_38,img+mtf+gadf,5,1,1,"[0.3319699466228485, 0.6680300235748291]"
Malignant_39,img+mtf+gadf,5,1,1,"[0.03936517983675003, 0.9606348276138306]"
Malignant_40,img+mtf+gadf,5,1,1,"[0.2010178565979004, 0.7989821434020996]"
Malignant_43,img+mtf+gadf,5,1,1,"[0.262643963098526, 0.7373560667037964]"
Malignant_51,img+mtf+gadf,5,1,1,"[0.37881338596343994, 0.6211866140365601]"
Malignant_57,img+mtf+gadf,5,1,0,"[0.7836495637893677, 0.21635042130947113]"
Malignant_59,img+mtf+gadf,5,1,1,"[0.3562191426753998, 0.6437807679176331]"
Malignant_68,img+mtf+gadf,5,1,1,"[0.11204838007688522, 0.887951672077179]"
Malignant_73,img+mtf+gadf,5,1,0,"[0.5183811187744141, 0.4816189110279083]"
Malignant_89,img+mtf+gadf,5,1,0,"[0.6274593472480774, 0.3725406229496002]"
Malignant_90,img+mtf+gadf,5,1,0,"[0.6265685558319092, 0.3734314739704132]"
Malignant_91,img+mtf+gadf,5,1,1,"[0.28020644187927246, 0.7197935581207275]"
Benign_1,img+gasf+gadf,1,0,0,"[0.9999998807907104, 8.397572770491024e-08]"
Benign_4,img+gasf+gadf,1,0,0,"[0.9999970197677612, 2.9297316359588876e-06]"
Benign_7,img+gasf+gadf,1,0,0,"[0.9999992847442627, 7.193634132818261e-07]"
Benign_9,img+gasf+gadf,1,0,0,"[0.9999953508377075, 4.687327873398317e-06]"
Benign_13,img+gasf+gadf,1,0,0,"[0.8545900583267212, 0.1454099714756012]"
Benign_15,img+gasf+gadf,1,0,0,"[0.9322331547737122, 0.06776680052280426]"
Benign_26,img+gasf+gadf,1,0,0,"[0.725817084312439, 0.27418285608291626]"
Benign_36,img+gasf+gadf,1,0,0,"[0.8318283557891846, 0.16817165911197662]"
Benign_38,img+gasf+gadf,1,0,0,"[0.7897613644599915, 0.21023871004581451]"
Benign_41,img+gasf+gadf,1,0,0,"[0.988743782043457, 0.011256192810833454]"
Benign_43,img+gasf+gadf,1,0,0,"[0.5064681768417358, 0.49353185296058655]"
Benign_57,img+gasf+gadf,1,0,0,"[0.9944884777069092, 0.005511516239494085]"
Benign_65,img+gasf+gadf,1,0,0,"[0.9966436624526978, 0.003356329398229718]"
Benign_68,img+gasf+gadf,1,0,0,"[0.7655134201049805, 0.23448652029037476]"
Benign_73,img+gasf+gadf,1,0,0,"[0.9798924922943115, 0.02010750211775303]"
Malignant_6,img+gasf+gadf,1,1,1,"[0.0009036310366354883, 0.9990963935852051]"
Malignant_8,img+gasf+gadf,1,1,1,"[0.0028769553173333406, 0.9971230626106262]"
Malignant_15,img+gasf+gadf,1,1,1,"[0.004580260254442692, 0.9954197406768799]"
Malignant_17,img+gasf+gadf,1,1,1,"[0.01530090719461441, 0.9846990704536438]"
Malignant_19,img+gasf+gadf,1,1,1,"[0.03196362033486366, 0.9680363535881042]"
Malignant_20,img+gasf+gadf,1,1,1,"[0.06927133351564407, 0.9307286739349365]"
Malignant_32,img+gasf+gadf,1,1,1,"[0.009656858630478382, 0.9903430938720703]"
Malignant_35,img+gasf+gadf,1,1,1,"[0.03509378805756569, 0.9649062156677246]"
Malignant_46,img+gasf+gadf,1,1,1,"[0.00020315134315751493, 0.9997968077659607]"
Malignant_47,img+gasf+gadf,1,1,1,"[0.00437293853610754, 0.9956270456314087]"
Malignant_65,img+gasf+gadf,1,1,1,"[0.006811604835093021, 0.9931883811950684]"
Malignant_66,img+gasf+gadf,1,1,1,"[0.054440636187791824, 0.9455593228340149]"
Malignant_69,img+gasf+gadf,1,1,1,"[0.013132785446941853, 0.9868671894073486]"
Malignant_74,img+gasf+gadf,1,1,1,"[0.0025075520388782024, 0.9974924325942993]"
Malignant_76,img+gasf+gadf,1,1,1,"[0.011327449232339859, 0.9886725544929504]"
Malignant_77,img+gasf+gadf,1,1,1,"[0.003944833297282457, 0.9960551261901855]"
Malignant_78,img+gasf+gadf,1,1,1,"[0.04418328031897545, 0.9558167457580566]"
Malignant_82,img+gasf+gadf,1,1,1,"[0.0057870871387422085, 0.9942129254341125]"
Benign_3,img+gasf+gadf,2,0,0,"[0.9999793767929077, 2.0613098968169652e-05]"
Benign_5,img+gasf+gadf,2,0,0,"[0.9854416847229004, 0.014558300375938416]"
Benign_16,img+gasf+gadf,2,0,0,"[0.9996223449707031, 0.00037763899308629334]"
Benign_22,img+gasf+gadf,2,0,0,"[0.9211145639419556, 0.07888545840978622]"
Benign_32,img+gasf+gadf,2,0,0,"[0.9828799366950989, 0.01712009124457836]"
Benign_34,img+gasf+gadf,2,0,0,"[0.8167473673820496, 0.18325258791446686]"
Benign_39,img+gasf+gadf,2,0,0,"[0.9996471405029297, 0.0003528605157043785]"
Benign_49,img+gasf+gadf,2,0,0,"[0.9975845813751221, 0.00241542118601501]"
Benign_50,img+gasf+gadf,2,0,0,"[0.715761661529541, 0.28423836827278137]"
Benign_52,img+gasf+gadf,2,0,0,"[0.9999439716339111, 5.60820299142506e-05]"
Benign_54,img+gasf+gadf,2,0,0,"[0.9996800422668457, 0.00031997932819649577]"
Benign_62,img+gasf+gadf,2,0,0,"[1.0, 6.382261386050914e-09]"
Benign_67,img+gasf+gadf,2,0,0,"[0.6580396294593811, 0.3419604003429413]"
Benign_69,img+gasf+gadf,2,0,0,"[0.8746898174285889, 0.12531013786792755]"
Benign_70,img+gasf+gadf,2,0,0,"[0.9999985694885254, 1.4029492376721464e-06]"
Malignant_1,img+gasf+gadf,2,1,1,"[0.004224761854857206, 0.9957752823829651]"
Malignant_4,img+gasf+gadf,2,1,1,"[8.170782530214638e-05, 0.9999183416366577]"
Malignant_10,img+gasf+gadf,2,1,1,"[0.0012764247367158532, 0.998723566532135]"
Malignant_11,img+gasf+gadf,2,1,1,"[0.11003410816192627, 0.8899659514427185]"
Malignant_14,img+gasf+gadf,2,1,1,"[0.06356141716241837, 0.9364385604858398]"
Malignant_21,img+gasf+gadf,2,1,1,"[0.00013884846703149378, 0.9998611211776733]"
Malignant_31,img+gasf+gadf,2,1,1,"[9.911689994623885e-05, 0.9999008178710938]"
Malignant_34,img+gasf+gadf,2,1,1,"[0.009201141074299812, 0.990798830986023]"
Malignant_53,img+gasf+gadf,2,1,1,"[0.001469910959713161, 0.9985300302505493]"
Malignant_54,img+gasf+gadf,2,1,1,"[0.0010797592112794518, 0.9989203214645386]"
Malignant_60,img+gasf+gadf,2,1,1,"[0.00010443058999953791, 0.9998955726623535]"
Malignant_64,img+gasf+gadf,2,1,1,"[0.003268171800300479, 0.9967318773269653]"
Malignant_67,img+gasf+gadf,2,1,1,"[4.1282211782345257e-07, 0.9999996423721313]"
Malignant_70,img+gasf+gadf,2,1,1,"[7.163004920585081e-05, 0.99992835521698]"
Malignant_72,img+gasf+gadf,2,1,1,"[0.00027989697991870344, 0.99972003698349]"
Malignant_83,img+gasf+gadf,2,1,1,"[4.600406444676963e-10, 1.0]"
Malignant_86,img+gasf+gadf,2,1,1,"[4.11902874475345e-06, 0.9999958276748657]"
Malignant_87,img+gasf+gadf,2,1,1,"[2.559407766966615e-05, 0.9999743700027466]"
Benign_8,img+gasf+gadf,3,0,0,"[0.9851672053337097, 0.014832784421741962]"
Benign_12,img+gasf+gadf,3,0,0,"[0.9566044807434082, 0.04339548945426941]"
Benign_19,img+gasf+gadf,3,0,0,"[0.9215134382247925, 0.07848656177520752]"
Benign_20,img+gasf+gadf,3,0,0,"[0.7931763529777527, 0.20682363212108612]"
Benign_23,img+gasf+gadf,3,0,1,"[0.27653968334198, 0.7234602570533752]"
Benign_24,img+gasf+gadf,3,0,0,"[0.88462895154953, 0.11537106335163116]"
Benign_28,img+gasf+gadf,3,0,0,"[0.9434313178062439, 0.05656872317194939]"
Benign_29,img+gasf+gadf,3,0,0,"[0.9059261679649353, 0.0940738171339035]"
Benign_35,img+gasf+gadf,3,0,0,"[0.9985221028327942, 0.0014779712073504925]"
Benign_40,img+gasf+gadf,3,0,0,"[0.996354341506958, 0.00364572717808187]"
Benign_44,img+gasf+gadf,3,0,0,"[0.9882720112800598, 0.011727970093488693]"
Benign_51,img+gasf+gadf,3,0,0,"[0.8417230844497681, 0.15827691555023193]"
Benign_58,img+gasf+gadf,3,0,0,"[0.9989174604415894, 0.0010825347853824496]"
Benign_61,img+gasf+gadf,3,0,0,"[0.9981217980384827, 0.0018781509716063738]"
Benign_63,img+gasf+gadf,3,0,0,"[0.9917808175086975, 0.008219163864850998]"
Malignant_2,img+gasf+gadf,3,1,1,"[0.0028651116881519556, 0.9971349239349365]"
Malignant_9,img+gasf+gadf,3,1,1,"[0.0009759155218489468, 0.9990240335464478]"
Malignant_13,img+gasf+gadf,3,1,1,"[0.004377545788884163, 0.995622456073761]"
Malignant_26,img+gasf+gadf,3,1,1,"[0.0007297640549950302, 0.9992702603340149]"
Malignant_27,img+gasf+gadf,3,1,1,"[0.0906231552362442, 0.909376859664917]"
Malignant_36,img+gasf+gadf,3,1,1,"[1.0467007996339817e-05, 0.9999895095825195]"
Malignant_37,img+gasf+gadf,3,1,1,"[0.0001865472731878981, 0.9998134970664978]"
Malignant_41,img+gasf+gadf,3,1,1,"[2.7547404897632077e-05, 0.9999724626541138]"
Malignant_45,img+gasf+gadf,3,1,1,"[0.002797511639073491, 0.9972025156021118]"
Malignant_48,img+gasf+gadf,3,1,1,"[0.0030290931463241577, 0.9969708919525146]"
Malignant_50,img+gasf+gadf,3,1,1,"[0.004656002391129732, 0.9953439831733704]"
Malignant_55,img+gasf+gadf,3,1,1,"[0.0007804422057233751, 0.999219536781311]"
Malignant_56,img+gasf+gadf,3,1,1,"[0.0002449721214361489, 0.9997550845146179]"
Malignant_58,img+gasf+gadf,3,1,1,"[0.0006982137565501034, 0.9993017911911011]"
Malignant_62,img+gasf+gadf,3,1,1,"[8.48350282467436e-06, 0.9999915361404419]"
Malignant_81,img+gasf+gadf,3,1,1,"[9.507076015324856e-07, 0.9999990463256836]"
Malignant_84,img+gasf+gadf,3,1,1,"[3.1193281756713986e-05, 0.9999687671661377]"
Malignant_88,img+gasf+gadf,3,1,1,"[9.539772145217285e-05, 0.9999046325683594]"
Benign_10,img+gasf+gadf,4,0,0,"[0.999782383441925, 0.00021760707022622228]"
Benign_14,img+gasf+gadf,4,0,0,"[0.9833269715309143, 0.016673075035214424]"
Benign_17,img+gasf+gadf,4,0,0,"[0.942338228225708, 0.05766180157661438]"
Benign_18,img+gasf+gadf,4,0,0,"[0.9932377338409424, 0.006762271746993065]"
Benign_27,img+gasf+gadf,4,0,0,"[0.9981198906898499, 0.0018800765974447131]"
Benign_30,img+gasf+gadf,4,0,0,"[0.667944073677063, 0.332055926322937]"
Benign_31,img+gasf+gadf,4,0,0,"[0.8510710597038269, 0.1489289551973343]"
Benign_33,img+gasf+gadf,4,0,0,"[0.9945461750030518, 0.005453871563076973]"
Benign_37,img+gasf+gadf,4,0,0,"[0.8127595782279968, 0.18724040687084198]"
Benign_42,img+gasf+gadf,4,0,0,"[0.9994169473648071, 0.0005830245208926499]"
Benign_46,img+gasf+gadf,4,0,0,"[0.9990336894989014, 0.0009663311648182571]"
Benign_47,img+gasf+gadf,4,0,0,"[0.9844382405281067, 0.015561694279313087]"
Benign_53,img+gasf+gadf,4,0,0,"[0.9996857643127441, 0.000314269564114511]"
Benign_66,img+gasf+gadf,4,0,0,"[0.9852238893508911, 0.014776117168366909]"
Benign_74,img+gasf+gadf,4,0,0,"[0.9996293783187866, 0.0003705544804688543]"
Malignant_5,img+gasf+gadf,4,1,1,"[0.01821998879313469, 0.9817799925804138]"
Malignant_12,img+gasf+gadf,4,1,1,"[0.03495798632502556, 0.965041995048523]"
Malignant_22,img+gasf+gadf,4,1,1,"[0.33914700150489807, 0.6608529686927795]"
Malignant_23,img+gasf+gadf,4,1,1,"[0.012796590104699135, 0.9872034192085266]"
Malignant_28,img+gasf+gadf,4,1,1,"[0.041517436504364014, 0.958482563495636]"
Malignant_30,img+gasf+gadf,4,1,1,"[0.0005931505002081394, 0.9994068145751953]"
Malignant_33,img+gasf+gadf,4,1,1,"[0.38618746399879456, 0.6138125061988831]"
Malignant_42,img+gasf+gadf,4,1,1,"[0.003330194391310215, 0.9966698288917542]"
Malignant_44,img+gasf+gadf,4,1,1,"[0.06789930164813995, 0.9321007132530212]"
Malignant_49,img+gasf+gadf,4,1,1,"[0.0008017069194465876, 0.9991982579231262]"
Malignant_52,img+gasf+gadf,4,1,1,"[0.06203136220574379, 0.9379686117172241]"
Malignant_61,img+gasf+gadf,4,1,1,"[0.49453452229499817, 0.5054653882980347]"
Malignant_63,img+gasf+gadf,4,1,1,"[0.07477258890867233, 0.9252274632453918]"
Malignant_71,img+gasf+gadf,4,1,1,"[0.22580038011074066, 0.7741996645927429]"
Malignant_75,img+gasf+gadf,4,1,1,"[0.06031152978539467, 0.9396884441375732]"
Malignant_79,img+gasf+gadf,4,1,1,"[0.004020655993372202, 0.9959793090820312]"
Malignant_80,img+gasf+gadf,4,1,1,"[0.13825386762619019, 0.8617461323738098]"
Malignant_85,img+gasf+gadf,4,1,1,"[0.0057676685974001884, 0.9942323565483093]"
Benign_2,img+gasf+gadf,5,0,0,"[1.0, 2.932641629538324e-10]"
Benign_6,img+gasf+gadf,5,0,0,"[1.0, 1.1455042248087466e-08]"
Benign_11,img+gasf+gadf,5,0,0,"[1.0, 4.399534903054558e-11]"
Benign_21,img+gasf+gadf,5,0,0,"[1.0, 4.6049665816672025e-12]"
Benign_25,img+gasf+gadf,5,0,0,"[0.6368158459663391, 0.36318421363830566]"
Benign_45,img+gasf+gadf,5,0,0,"[0.9998574256896973, 0.00014258691226132214]"
Benign_48,img+gasf+gadf,5,0,0,"[0.9983981251716614, 0.0016019142931327224]"
Benign_55,img+gasf+gadf,5,0,0,"[1.0, 6.054567514013343e-09]"
Benign_56,img+gasf+gadf,5,0,0,"[0.8083105683326721, 0.19168943166732788]"
Benign_59,img+gasf+gadf,5,0,0,"[1.0, 2.979474800213211e-08]"
Benign_60,img+gasf+gadf,5,0,0,"[1.0, 2.6770672789666605e-08]"
Benign_64,img+gasf+gadf,5,0,0,"[0.9995157718658447, 0.00048422464169561863]"
Benign_71,img+gasf+gadf,5,0,0,"[1.0, 2.5748935428282493e-08]"
Benign_72,img+gasf+gadf,5,0,0,"[1.0, 2.473475291253635e-08]"
Malignant_3,img+gasf+gadf,5,1,1,"[0.015601778402924538, 0.9843983054161072]"
Malignant_7,img+gasf+gadf,5,1,1,"[0.17572236061096191, 0.8242775797843933]"
Malignant_16,img+gasf+gadf,5,1,0,"[0.945455014705658, 0.05454496666789055]"
Malignant_18,img+gasf+gadf,5,1,0,"[0.7124620676040649, 0.28753799200057983]"
Malignant_24,img+gasf+gadf,5,1,0,"[0.8767920732498169, 0.12320800125598907]"
Malignant_25,img+gasf+gadf,5,1,1,"[0.018368197605013847, 0.9816317558288574]"
Malignant_29,img+gasf+gadf,5,1,1,"[0.08424857258796692, 0.9157513976097107]"
Malignant_38,img+gasf+gadf,5,1,1,"[0.018579132854938507, 0.9814208149909973]"
Malignant_39,img+gasf+gadf,5,1,0,"[0.5739632844924927, 0.4260367155075073]"
Malignant_40,img+gasf+gadf,5,1,1,"[0.0006762983975932002, 0.9993237257003784]"
Malignant_43,img+gasf+gadf,5,1,1,"[0.397143691778183, 0.6028562784194946]"
Malignant_51,img+gasf+gadf,5,1,1,"[0.32554933428764343, 0.6744506359100342]"
Malignant_57,img+gasf+gadf,5,1,0,"[0.5299742817878723, 0.4700257480144501]"
Malignant_59,img+gasf+gadf,5,1,0,"[0.8833136558532715, 0.1166863963007927]"
Malignant_68,img+gasf+gadf,5,1,1,"[0.26840299367904663, 0.7315970659255981]"
Malignant_73,img+gasf+gadf,5,1,0,"[0.5326261520385742, 0.4673738479614258]"
Malignant_89,img+gasf+gadf,5,1,1,"[0.3415117561817169, 0.6584882140159607]"
Malignant_90,img+gasf+gadf,5,1,0,"[0.619637131690979, 0.3803628087043762]"
Malignant_91,img+gasf+gadf,5,1,1,"[0.08373842388391495, 0.9162615537643433]"
Benign_1,img+recplot+mtf+gasf,1,0,0,"[0.9994812607765198, 0.0005188094219192863]"
Benign_4,img+recplot+mtf+gasf,1,0,0,"[0.9997887015342712, 0.00021128274966031313]"
Benign_7,img+recplot+mtf+gasf,1,0,0,"[0.9999116659164429, 8.834881737129763e-05]"
Benign_9,img+recplot+mtf+gasf,1,0,0,"[0.9874488711357117, 0.012551178224384785]"
Benign_13,img+recplot+mtf+gasf,1,0,0,"[0.9699381589889526, 0.030061885714530945]"
Benign_15,img+recplot+mtf+gasf,1,0,0,"[0.9921636581420898, 0.007836349308490753]"
Benign_26,img+recplot+mtf+gasf,1,0,0,"[0.9982842803001404, 0.0017157086404040456]"
Benign_36,img+recplot+mtf+gasf,1,0,0,"[0.9996055960655212, 0.0003944616764783859]"
Benign_38,img+recplot+mtf+gasf,1,0,0,"[0.98553466796875, 0.014465284533798695]"
